Number,Label,Brand,Title,price,Review_Number,href,Date,Rating,SKU,Model,OMSID,Date_of_first_review,Review_content,id
9,Sponsored,CARRO,"Tilbury 48 in. Integrated LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",$175.90,6,https://www.homedepot.com/p/CARRO-Tilbury-48-in-Integrated-LED-Indoor-Outdoor-Black-Smart-Ceiling-Fan-with-Light-and-Remote-Works-with-Alexa-Google-Home-HS483J3-L11-BS-1/320292977,2024-07-23,4.9,1007691896,HS483J3-L11-BS-1,320292977,"May 29, 2022","I got this fan for our outdoor lanai. It's not a big space so I needed a smaller fan. The fan isn't difficult to put together, but I was surprised that it came in so many pieces. It takes some patience to build and install the fan. But once done, it's easy to control using the provided remote. The 2 things you need to pair the remote with the fan are not included! -- batteries! So if you don't have a collection of fresh batteries at home, You'll have to finish the set-up later.",9b47d0c3-7d13-4f44-9d7e-5022898f1449
56,Sponsored,CARRO,"Trendsetter 44 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",$179.00,77,https://www.homedepot.com/p/CARRO-Trendsetter-44-in-Dimmable-LED-Indoor-Outdoor-Black-Smart-Ceiling-Fan-with-Light-and-Remote-Works-w-Alexa-Google-Home-HS443Q-L12-BG-1/321750728,2024-07-23,4.2,1008245015,HS443Q-L12-BG-1,321750728,"Jan 26, 2022","This smart fan has a great simple, modern look. Very nice quality and has smart capabilities which will be an added feature for us to experiment with in the near future. Nice and bright light and it’s led which is great. It was packed really well and it is very simple to assemble. The fan blades are black and the are black on both side with the silver fixture base.",4b6f8c8c-0b42-4438-873e-1bd95e4ab060
57,Sponsored,CARRO,"Biscay 48 in. Dimmable LED Indoor/Outdoor White Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",$189.00,3,https://www.homedepot.com/p/CARRO-Biscay-48-in-Dimmable-LED-Indoor-Outdoor-White-Smart-Ceiling-Fan-with-Light-and-Remote-Works-with-Alexa-Google-Home-HS483Q5-L12-W1-1A/321750906,2024-07-23,4.7,1008245045,HS483Q5-L12-W1-1A,321750906,"Aug 18, 2022","The CARRO Biscay 48-inch Dimmable LED Indoor/Outdoor White Smart Ceiling Fan has great features and looks good. No more pulling on chains to select fan or light. This smart fan is controlled with a remote that adjusts the fan speed and the brightness of the light and reversing direction. This Smart Fan is compatible with Smart Home Apps and devices. Connects to Wi-Fi and Bluetooth. Can be installed on flat or sloped ceilings. Instructions are included.",6c8fb24a-ceaa-4f6a-84bb-dedff7cc1da7
58,Sponsored,CARRO,"Trendsetter 48 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",$189.90,17,https://www.homedepot.com/p/CARRO-Trendsetter-48-in-Dimmable-LED-Indoor-Outdoor-Black-Smart-Ceiling-Fan-with-Light-and-Remote-Works-w-Alexa-Google-Home-HS483Q-L12-BO-1/319973630,2024-07-23,4.2,1007512380,HS483Q-L12-BO-1,319973630,"Mar 19, 2022","A 48 inch smart ceiling fan by Carro keeps any room cool and stylish. Equipped with Wi-Fi and Voice Control Technology, this fan is a streamlined design with a black finish, using high quality plywood blades and a integrated 4000K daylight LED light. The fans remote control feels a little clunky and old, with a Nature setting that doesn't seem to work during my testing. But only time will tell with the Fans' DC Motor that's incredibly efficient and completely silent. Product states a 10 speed reversible motor that allows you to change the direction of your fan from downdraft during the summer, to a updraft during the winter, but I haven't been able to alter the speed other than the slow and high speed buttons on said remote.",d58d09ee-a364-4d92-aad9-52cf95b8f894
116,Sponsored,CARRO,"Tilbury 48 in. Integrated LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",$175.90,6,https://www.homedepot.com/p/CARRO-Tilbury-48-in-Integrated-LED-Indoor-Outdoor-Black-Smart-Ceiling-Fan-with-Light-and-Remote-Works-with-Alexa-Google-Home-HS483J3-L11-BS-1/320292977,2024-07-23,4.9,1007691896,HS483J3-L11-BS-1,320292977,"May 29, 2022","I got this fan for our outdoor lanai. It's not a big space so I needed a smaller fan. The fan isn't difficult to put together, but I was surprised that it came in so many pieces. It takes some patience to build and install the fan. But once done, it's easy to control using the provided remote. The 2 things you need to pair the remote with the fan are not included! -- batteries! So if you don't have a collection of fresh batteries at home, You'll have to finish the set-up later.",105589a8-bab4-491d-860f-3092add3c451
124,Sponsored,CARRO,"Trendsetter 44 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",$179.00,77,https://www.homedepot.com/p/CARRO-Trendsetter-44-in-Dimmable-LED-Indoor-Outdoor-Black-Smart-Ceiling-Fan-with-Light-and-Remote-Works-w-Alexa-Google-Home-HS443Q-L12-BG-1/321750728,2024-07-23,4.2,1008245015,HS443Q-L12-BG-1,321750728,"Jan 26, 2022","This smart fan has a great simple, modern look. Very nice quality and has smart capabilities which will be an added feature for us to experiment with in the near future. Nice and bright light and it’s led which is great. It was packed really well and it is very simple to assemble. The fan blades are black and the are black on both side with the silver fixture base.",c7a72232-fb63-4a03-bcda-3a041f8e5767
138,NULL,CARRO,"Essex 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",$149.99,16,https://www.homedepot.com/p/CARRO-Essex-52-in-Dimmable-LED-Indoor-Outdoor-Black-Smart-Ceiling-Fan-with-Light-and-Remote-Works-w-Alexa-Google-Home-HS525J-L12-BO-1/319979324,2024-07-23,4.4,1007512387,HS525J-L12-BO-1,319979324,"Mar 16, 2022","I highly recommend the CARRO Essex 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling fan and the different options. I have some experiencing installing lights so this one was pretty easy to install. This fan comes with a remote that has a variety of options as far as fan speed and lighting goes. The lighting goes from warm to cool. The look of this fan is modern and upscale.",d8f6205c-d40b-4089-b14c-5e6d42288137
163,Sponsored,CARRO,"Biscay 48 in. Dimmable LED Indoor/Outdoor White Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",$189.00,3,https://www.homedepot.com/p/CARRO-Biscay-48-in-Dimmable-LED-Indoor-Outdoor-White-Smart-Ceiling-Fan-with-Light-and-Remote-Works-with-Alexa-Google-Home-HS483Q5-L12-W1-1A/321750906,2024-07-23,4.7,1008245045,HS483Q5-L12-W1-1A,321750906,"Aug 18, 2022","The CARRO Biscay 48-inch Dimmable LED Indoor/Outdoor White Smart Ceiling Fan has great features and looks good. No more pulling on chains to select fan or light. This smart fan is controlled with a remote that adjusts the fan speed and the brightness of the light and reversing direction. This Smart Fan is compatible with Smart Home Apps and devices. Connects to Wi-Fi and Bluetooth. Can be installed on flat or sloped ceilings. Instructions are included.",489d9e66-70bd-4b73-93cf-acc1313099e2
164,Sponsored,CARRO,"Trendsetter 48 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",$189.90,17,https://www.homedepot.com/p/CARRO-Trendsetter-48-in-Dimmable-LED-Indoor-Outdoor-Black-Smart-Ceiling-Fan-with-Light-and-Remote-Works-w-Alexa-Google-Home-HS483Q-L12-BO-1/319973630,2024-07-23,4.2,1007512380,HS483Q-L12-BO-1,319973630,"Mar 19, 2022","A 48 inch smart ceiling fan by Carro keeps any room cool and stylish. Equipped with Wi-Fi and Voice Control Technology, this fan is a streamlined design with a black finish, using high quality plywood blades and a integrated 4000K daylight LED light. The fans remote control feels a little clunky and old, with a Nature setting that doesn't seem to work during my testing. But only time will tell with the Fans' DC Motor that's incredibly efficient and completely silent. Product states a 10 speed reversible motor that allows you to change the direction of your fan from downdraft during the summer, to a updraft during the winter, but I haven't been able to alter the speed other than the slow and high speed buttons on said remote.",b7637b9f-b948-4ebb-9707-a7c164b49e99
165,Sponsored,CARRO,"Daisy 45 in. Integrated LED Indoor White Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",$179.00,4,https://www.homedepot.com/p/CARRO-Daisy-45-in-Integrated-LED-Indoor-White-Smart-Ceiling-Fan-with-Light-and-Remote-Works-with-Alexa-and-Google-Home-HS453V-L12-W1-1-FMA/321661651,2024-07-23,4.5,1008193861,HS453V-L12-W1-1-FMA,321661651,"Nov 10, 2022","CARRO Daisy 45 in. Integrated LED Indoor/Outdoor White Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home You’ve got a smaller space that needs both lighting and a fan, and you want both to blend in with your decor. What do you do? Get this CARRO Daisy 45 in. Integrated LED Indoor/Outdoor Smart Ceiling Fan with Light and Remote. It comes in both white and black. With only a 45” blade diameter, it will work well in small rooms. And, with only three well-designed blades, it has a pleasant profile that’s not too busy. Add to that an LED light fixture that will never require changing bulbs. Now, add to all that the ability to use the fan and light via the included remote control, or, speak to your voice-command assistant, and work the fixture that way. Lying in bed and need the light turned on or the fan adjusted? Don’t bother getting up. Just say, “Hey Google/Alexa/Siri- turn on the fan/light.” Now, that’s convenient.",15963f1a-4d4c-4455-ab66-1498b0304118
174,Sponsored,CARRO,"Tilbury 48 in. Integrated LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",$175.90,6,https://www.homedepot.com/p/CARRO-Tilbury-48-in-Integrated-LED-Indoor-Outdoor-Black-Smart-Ceiling-Fan-with-Light-and-Remote-Works-with-Alexa-Google-Home-HS483J3-L11-BS-1/320292977,2024-07-23,4.9,1007691896,HS483J3-L11-BS-1,320292977,"May 29, 2022","I got this fan for our outdoor lanai. It's not a big space so I needed a smaller fan. The fan isn't difficult to put together, but I was surprised that it came in so many pieces. It takes some patience to build and install the fan. But once done, it's easy to control using the provided remote. The 2 things you need to pair the remote with the fan are not included! -- batteries! So if you don't have a collection of fresh batteries at home, You'll have to finish the set-up later.",175328a5-8ad5-465c-a08b-f7515fd63b6d
207,NULL,CARRO,"Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",$189.00,29,https://www.homedepot.com/p/CARRO-Voyager-52-in-Dimmable-LED-Indoor-Outdoor-Black-Smart-Ceiling-Fan-with-Light-and-Remote-Works-with-Alexa-Google-Home-HS525B-L22-B2-1-FM/320292970,2024-07-23,4.1,1007691890,HS525B-L22-B2-1-FM,320292970,"May 14, 2022","I am adding on to my house and needed an extra ceiling fan. I thought this Carro Voyager smart ceiling fan would be a good fit. The Voyager is the standard 5-blade ceiling fan with a 52” diameter, but possesses an unconventional 10-speeds. Most ceiling fans have three speeds, plus reversible. It can be used indoor or outdoor and comes with a wall mountable remote and LED light kit. I like that the light kit allows you to select your desired color (kelvin) of light. While I currently don’t use Alexa/Google or Siri, I very much may after I install this ceiling fan in a few months. Installation seems straightforward and the fan components seem well made too.",1efea552-3e80-4e31-8719-39dcd48a13ba
213,NULL,CARRO,"Essex 52 in. Integrated LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",$149.99,30,https://www.homedepot.com/p/CARRO-Essex-52-in-Integrated-LED-Indoor-Outdoor-Black-Smart-Ceiling-Fan-with-Light-and-Remote-Works-w-Alexa-Google-Home-S525J-L12-B5-1/318630516,2024-07-23,3.5,1006880642,S525J-L12-B5-1,318630516,"Dec 25, 2021","The Carro Essex 52 in. Integrated LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home. The easy to install instruction made installing the fan a “Breeze”! Each piece was individually boxed. The fan is simple but elegant. The remote was had easy instructions. The wifi/Bluetooth feature works well as well. The only negative I had for the unit was the screws for the fan blades were hard to start and was afraid they might strip. Taking the time to start the screws proved to be the best way to get them started.",b2dff076-01b8-482f-8729-6fc1f5f0f4a8
221,Sponsored,CARRO,"Biscay 48 in. Dimmable LED Indoor/Outdoor White Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",$189.00,3,https://www.homedepot.com/p/CARRO-Biscay-48-in-Dimmable-LED-Indoor-Outdoor-White-Smart-Ceiling-Fan-with-Light-and-Remote-Works-with-Alexa-Google-Home-HS483Q5-L12-W1-1A/321750906,2024-07-23,4.7,1008245045,HS483Q5-L12-W1-1A,321750906,"Aug 18, 2022","The CARRO Biscay 48-inch Dimmable LED Indoor/Outdoor White Smart Ceiling Fan has great features and looks good. No more pulling on chains to select fan or light. This smart fan is controlled with a remote that adjusts the fan speed and the brightness of the light and reversing direction. This Smart Fan is compatible with Smart Home Apps and devices. Connects to Wi-Fi and Bluetooth. Can be installed on flat or sloped ceilings. Instructions are included.",092b4d6e-9291-4828-864d-1c547af3ecab
233,Sponsored,CARRO,"Trendsetter 44 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",$179.00,77,https://www.homedepot.com/p/CARRO-Trendsetter-44-in-Dimmable-LED-Indoor-Outdoor-Black-Smart-Ceiling-Fan-with-Light-and-Remote-Works-w-Alexa-Google-Home-HS443Q-L12-BG-1/321750728,2024-07-23,4.2,1008245015,HS443Q-L12-BG-1,321750728,"Jan 26, 2022","This smart fan has a great simple, modern look. Very nice quality and has smart capabilities which will be an added feature for us to experiment with in the near future. Nice and bright light and it’s led which is great. It was packed really well and it is very simple to assemble. The fan blades are black and the are black on both side with the silver fixture base.",1f93df56-356d-4df6-ada6-64df5cbb8587
250,NULL,CARRO,"Wilkes 52 in. Dimmable LED Indoor/Outdoor White Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",$179.00,6,https://www.homedepot.com/p/CARRO-Wilkes-52-in-Dimmable-LED-Indoor-Outdoor-White-Smart-Ceiling-Fan-with-Light-and-Remote-Works-with-Alexa-Google-Home-HS525B3-L22-W1-1/322225570,2024-07-23,4.9,1008410959,HS525B3-L22-W1-1,322225570,"Sep 20, 2022","This is a nice ceiling fan. The build quality is nice. There are instructions and parts to assemble and install the fan. Unlike some other brands, there's more steps involved in assembling the fan. There were two steps missing in the instruction manual that involved the light. You need to plug the light plug into the LED panel and then place the LED panel onto the metal light base by letting the three magnets attach themselves. Then, the light shade is placed on the light base. The parts are all well made and painted evenly throughout. The illumination is good and you can adjust the color and intensity of the light. The fan is relatively quiet and provides a good amount of air movement on high and low speeds. My expectations have been exceeded.",8bbb54e5-66ab-4334-9df5-82cae3c7c93d
271,Sponsored,CARRO,"Tilbury 48 in. Integrated LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",$175.90,6,https://www.homedepot.com/p/CARRO-Tilbury-48-in-Integrated-LED-Indoor-Outdoor-Black-Smart-Ceiling-Fan-with-Light-and-Remote-Works-with-Alexa-Google-Home-HS483J3-L11-BS-1/320292977,2024-07-23,4.9,1007691896,HS483J3-L11-BS-1,320292977,"May 29, 2022","I got this fan for our outdoor lanai. It's not a big space so I needed a smaller fan. The fan isn't difficult to put together, but I was surprised that it came in so many pieces. It takes some patience to build and install the fan. But once done, it's easy to control using the provided remote. The 2 things you need to pair the remote with the fan are not included! -- batteries! So if you don't have a collection of fresh batteries at home, You'll have to finish the set-up later.",c2b18d03-aa1c-4c36-9200-d047ed1d2319
273,Sponsored,CARRO,"Sawyer 52 in. Integrated LED Indoor/Outdoor Nickel DC Motor Smart Ceiling Fan w/Light/Remote, Works w/Alexa/Google Home",$259.52,2,https://www.homedepot.com/p/CARRO-Sawyer-52-in-Integrated-LED-Indoor-Outdoor-Nickel-DC-Motor-Smart-Ceiling-Fan-w-Light-Remote-Works-w-Alexa-Google-Home-HS523N3-L11-SM2-1-FM/323954002,2024-07-23,5,1009010521,HS523N3-L11-SM2-1-FM,323954002,"May 10, 2023","This is my third fan by CARRO. I have been pleased with all of them to date. Each have been a slightly different style depending on the need. I have one on the deck outside, one in a bedroom and now this one in the bonus room. This particular fan does not hang down as low as some of the fans. This was the main reason for trying this one. The fan that was there was flush mounted instead of hanging from a pole. Another thing I like about these fans are the LED lights. You can run it with White, Yellow and Both. So if you need the softer tones, you can do that. If you want a bright white/daylight, do that. Or run them both for a good amount of light from the LED fixture. Installation is easy. The ground wire attaches to the mounting bracket. The neutral and common wires are the only ones connected to a control box. From that control box, there is a connector. This makes it easy to install the box prior and then connecting the fan. It also has the support/safety cable. So as far as installation for a fan, it is straightforward and easy. My favorite feature is the real wood used in the blades. I love the real wood look of this fan. That is a big part of why I liked this fan so much. These are not some coated particle board blades. These are real wood.",93d6d870-4960-479f-b884-fa3e06e28ad6
